Longitude,Latitude,GravelD50,GravelPercent,MudPercent,OrbitalVelMax,OrbitalVelMean,Permeability,POC,Porosity,Rock10cm,Rock50cm,SandD50,SandPercent,SurfaceCarbon,SurfaceNitrogen,TidalVelMax,TidalVelMean,TN,TotalD50
-3.5625,49.5625,8.988233566,38.23976898,1.223803401,0.271142393,0.033044297,2.42E-10,0.174696416,0.370530754,0.094233334,0.215673327,0.478287727,60.53642654,0.291409969,0.058630288,121.6435013,47.76638412,0.03514808,0.818015277
-3.4375,49.5625,6.864179134,27.17353058,2.613662004,0.246483862,0.028407551,2.96E-11,0.179369614,0.375294685,0.02815,0.085682854,0.445101321,70.2128067,0.296940833,0.057900324,122.9315796,48.53285599,0.034975179,0.518723369
-3.3125,49.5625,6.12348032,18.63577461,4.425094604,0.176520094,0.017336218,1.31E-11,0.189161658,0.378278464,0.014666666,0.080477677,0.447989732,76.93913269,0.311655581,0.045134764,123.301506,50.18764114,0.02739488,0.434408695
-3.1875,49.5625,5.443461895,10.98609066,2.711592436,0.250701815,0.02857795,1.36E-11,0.172128052,0.378118098,0.031797502,0.150539994,0.360452771,86.30231476,0.283664793,0.055522453,120.9831924,52.10591125,0.033691075,0.438071281
-3.0625,49.5625,5.613021851,13.04474068,2.540625811,0.267735988,0.030973746,1.90E-11,0.168642387,0.376814187,0.028828865,0.221244767,0.398089647,84.4146347,0.27850318,0.057758722,117.3563766,56.19649887,0.034974713,0.471066773
-2.9375,49.5625,7.036318302,30.87608147,3.382680416,0.274971604,0.032488678,5.32E-11,0.179222301,0.373610139,0.346868575,0.470118105,0.428710282,65.74124146,0.297497034,0.065936804,120.4810791,58.62644577,0.039722569,0.588956535
-2.8125,49.5625,10.91954517,50.19898987,3.639593601,0.280091763,0.033413295,1.35E-08,0.181956813,0.367156833,0.117164128,0.291743994,0.549415827,46.1614151,0.305147856,0.066804789,135.8245239,63.18240356,0.039835073,1.953990936
-2.6875,49.5625,13.9221487,56.43341446,4.41585207,0.301793575,0.037453096,5.24E-07,0.209102541,0.366355091,0.255287439,0.446426928,0.539197505,39.15073395,0.351116419,0.065275908,182.7486115,78.86373901,0.038874168,4.319372177
-2.4375,49.5625,12.67823982,53.15690613,4.65988493,0.389240026,0.055562053,8.77E-08,0.240566656,0.366623878,0.191919684,0.583123326,0.581198573,42.18320847,0.403778344,0.0696266,156.9044342,73.80196381,0.041482758,2.932156563
-2.3125,49.5625,10.82518864,53.07015991,0.325542271,0.3926633,0.056218542,6.42E-08,0.164120436,0.366690427,0.112206668,0.600373328,0.57525593,46.60429764,0.275438488,0.062645294,133.2021942,69.33965302,0.037327297,2.740437746
-2.1875,49.5625,17.50435066,67.0187149,2.613572598,0.424462467,0.061632,9.24E-06,0.199163318,0.366158456,0.109453335,0.602566659,0.482446849,30.36771393,0.334530652,0.064417526,133.2266235,75.23688507,0.038351066,8.043231964
-2.0625,49.5625,12.17859268,55.56141281,1.85249269,0.515787542,0.084255025,2.54E-07,0.215192258,0.366444379,0.128728881,0.596513331,0.456069142,42.58609772,0.361291111,0.06560687,124.353096,72.31290436,0.039076775,3.691991091
-1.9375,49.5625,10.77343369,44.76792145,6.243626118,0.71997869,0.139935598,4.00E-10,0.311475068,0.369817019,0.103891902,0.448732823,0.474476784,48.98845291,0.520158648,0.076816536,117.6204529,59.98074722,0.045998339,0.911815166
-1.0625,49.5625,6.639406681,25.98630333,3.707139969,0.55834955,0.094820566,2.10E-11,0.236286506,0.376446128,0.104836211,0.237100005,0.480599493,70.3065567,0.39044401,0.058006279,116.6117783,48.23298264,0.035103884,0.481572986
-0.9375,49.5625,7.866932869,38.31280136,3.442775488,0.513409436,0.083055884,1.76E-10,0.17017892,0.371051967,0.151829571,0.562461913,0.473219365,58.24442291,0.283639282,0.056622803,123.5103607,52.13476563,0.033972751,0.763519049
-0.8125,49.5625,10.09060478,48.55844879,1.593232512,0.502170563,0.080070786,4.71E-09,0.165788427,0.367648125,0.216437176,0.628715873,0.503160238,49.84832001,0.277817041,0.056829587,119.7240829,51.60665894,0.033913281,1.555758834
-0.6875,49.5625,6.577494144,19.00604439,1.09881556,0.402909398,0.056149386,4.87E-11,0.164299041,0.373845071,0.253835261,0.291760683,0.443572223,79.8951416,0.272623152,0.054845463,109.9322586,47.66762543,0.033053163,0.577704191
-0.5625,49.5625,6.339042187,19.6957531,1.878975868,0.379398048,0.051060483,3.58E-11,0.154311627,0.374715894,0.179795057,0.211195245,0.413924426,78.42527008,0.255694807,0.04783557,116.1552658,48.05488205,0.028868729,0.540357769
-0.4375,49.5625,6.92189312,29.51985741,3.384469509,0.522168994,0.084182657,4.14E-11,0.188014343,0.374289364,0.207457721,0.280280799,0.439652264,67.09567261,0.311752826,0.055422992,105.6349411,46.43153381,0.033424936,0.557853222
-0.3125,49.5625,7.002566338,28.22114182,4.92607832,0.560779572,0.093866147,2.76E-11,0.218448654,0.375525355,0.02386,0.034917142,0.465918273,66.85277557,0.361501485,0.057408184,92.34647369,44.40082932,0.034690704,0.510700345
-0.1875,49.5625,6.348080158,22.02729034,3.518108845,0.560779572,0.093866147,1.75E-11,0.247315064,0.377117455,0.034099393,0.052731268,0.438904673,74.45459747,0.408227801,0.05973389,84.10154724,39.70016861,0.036188349,0.462834775
-0.0625,49.5625,5.696207047,13.76385021,3.241917849,0.654458106,0.118155584,1.65E-11,0.419216603,0.377340704,0.01308381,0.021158095,0.431038082,82.99423218,0.691727161,0.084630802,69.52891541,35.88824844,0.051289931,0.457004607
-11.3125,49.6875,5.742771149,4.102334023,52.1604805,0.024127577,8.68E-04,1.60E-15,0.688215613,0.55016315,0,0,0.24069725,43.73718643,0.820399642,0.118397057,12.8567791,4.505131721,0.099320747,0.061733872
-11.1875,49.6875,5.001214504,4.344763279,21.88658905,0.055209313,0.002521352,1.63E-13,0.581933498,0.417989343,0.00204,8.33E-04,0.290894359,73.76864624,0.897532463,0.11414545,15.54035568,5.577315331,0.074008532,0.168118328
-11.0625,49.6875,4.472762585,3.526085615,6.883432865,0.079843029,0.004186952,1.05E-12,0.359164,0.394549489,4.00E-04,9.33E-04,0.292812228,89.59048462,0.576258481,0.092060901,17.4595356,6.384733677,0.057378698,0.251667619
-10.9375,49.6875,4.619069099,3.982050896,6.16517067,0.121929958,0.007716226,1.47E-12,0.340122193,0.391561329,1.01E-17,0,0.322024763,89.85277557,0.548400283,0.088811658,21.20654488,7.965515137,0.055081692,0.270614415
-10.8125,49.6875,4.198115349,1.518446565,7.159228325,0.197549343,0.016292913,5.19E-13,0.336925477,0.401957691,0.0012,0,0.224203125,91.32232666,0.533963561,0.084338397,27.89547348,10.93410397,0.053216651,0.215958819
-10.6875,49.6875,5.020658493,6.423679352,1.941667557,0.267368615,0.027023481,8.28E-12,0.29922244,0.380327016,0.0012,0.00468,0.329961449,91.63465118,0.491363198,0.0800265,35.00785446,14.43178463,0.048733249,0.393571675
-10.5625,49.6875,5.203204632,8.530422211,2.122889519,0.280877739,0.029760344,1.09E-11,0.309696078,0.379071027,0.002786667,0.006253333,0.339544564,89.34668732,0.50959307,0.080533668,38.53833771,17.11817741,0.048942897,0.417384118
-10.4375,49.6875,5.183857918,8.143713951,2.353351116,0.276720703,0.029445041,9.69E-12,0.320612103,0.379585505,0.004446667,0.002513333,0.338182598,89.50293732,0.527117848,0.081713542,39.81122589,18.75153542,0.049701128,0.40719986
-10.3125,49.6875,4.428430557,4.256327629,11.80687141,0.264904916,0.027781786,4.17E-13,0.362494677,0.404598385,0.003695238,0.008651765,0.265811682,83.9367981,0.571949244,0.078364544,59.48958588,28.07923698,0.04966652,0.205939904
-10.1875,49.6875,4.342552662,3.874160051,11.08037186,0.277027637,0.030243598,4.28E-13,0.329588503,0.404263973,0.006449027,0.011026666,0.256977826,85.04547119,0.520321548,0.074210085,59.12573624,28.40021515,0.047007073,0.207147539
-10.0625,49.6875,6.770754814,15.07174683,14.3534193,0.363962233,0.048836458,1.78E-12,0.388251126,0.389992118,0.063759997,0.082366981,0.425627649,70.57483673,0.627616048,0.082103096,58.97540665,29.13545609,0.050789997,0.282055855
-9.9375,49.6875,4.920420647,6.593117714,12.99901199,0.312648058,0.037298072,5.93E-13,0.370443463,0.400425106,0.012189091,0.027008412,0.254792333,80.40786743,0.588587821,0.078909963,56.17043304,28.34857368,0.049664095,0.222329259
-9.8125,49.6875,4.69779253,5.388082027,13.10692787,0.282998323,0.031268928,4.52E-13,0.380484104,0.403588355,0.00692,0.021664444,0.266879499,81.50498962,0.601351678,0.079815149,52.36480713,26.84622765,0.050500229,0.209639415
-9.6875,49.6875,5.747179508,13.07979774,7.472261906,0.238507539,0.023242228,3.62E-12,0.313628703,0.38493377,0.02588,0.043103334,0.306557238,79.44793701,0.511191428,0.075863808,52.45061874,26.21979523,0.046544343,0.328933001
-9.5625,49.6875,4.723438263,4.224154949,16.61281776,0.310884088,0.036785424,2.35E-13,0.430272877,0.412375599,0.001,0.022553334,0.244543239,79.1630249,0.670022905,0.082247041,57.43927002,28.11707115,0.052817106,0.181855679
-9.4375,49.6875,6.17288208,12.30437851,14.41660881,0.334380567,0.041790221,1.25E-12,0.376775086,0.392938167,0.022693334,0.023756117,0.402505755,73.27901459,0.606123328,0.081339672,56.78466034,30.01530075,0.050561927,0.261466056
-9.3125,49.6875,5.191883087,8.311813354,5.092516422,0.241078064,0.023587862,4.78E-12,0.285239875,0.383241177,0.009006667,0.023723921,0.377271831,86.59567261,0.46619913,0.072299257,65.03181458,31.11991501,0.044235669,0.349424005
-9.1875,49.6875,4.60963726,4.273948669,14.9262991,0.273108482,0.029201863,2.76E-13,0.407328933,0.410066366,0.024304286,0.051310588,0.259170294,80.79975128,0.636787117,0.082582794,57.34840012,27.14273834,0.052825127,0.188298523
-9.0625,49.6875,3.927713633,0.692938507,13.89122963,0.279433012,0.030357363,9.75E-14,0.380064934,0.427028805,0.012046667,0.0231,0.200202316,85.41583252,0.577080607,0.077374734,54.30900955,25.93694305,0.050958954,0.15031071
-8.9375,49.6875,3.85661912,0.686812043,12.37207603,0.318012774,0.038092289,1.21E-13,0.343389332,0.42302382,0,0,0.284315586,86.9411087,0.525037766,0.074087463,67.51268768,32.04173279,0.048455268,0.157651484
-8.8125,49.6875,3.945945024,1.411381721,11.05130196,0.284249604,0.031241469,3.97E-13,0.293223977,0.405201674,0,0,0.295068562,87.53731537,0.462184221,0.071007445,72.03517914,36.64835739,0.045049321,0.203802884
-8.6875,49.6875,4.064472675,1.474612951,14.08169937,0.266932815,0.027974812,1.96E-13,0.365197837,0.415092915,0,0,0.339311033,84.44368744,0.56605804,0.076455355,64.0895462,32.21006012,0.049325913,0.174896017
-8.5625,49.6875,3.902747393,0.723357856,13.35671806,0.265370071,0.027674217,3.97E-13,0.386430562,0.405197293,0,0,0.322775513,85.91992188,0.609102368,0.078473531,63.59119034,31.16199303,0.04978567,0.203818217
-8.4375,49.6875,4.285243988,1.15390265,17.48340797,0.268874049,0.028299384,2.03E-12,0.38884294,0.388948023,0,0,0.187802047,81.36268616,0.629648626,0.08266928,70.08798981,34.73241043,0.051052865,0.29035756
-8.3125,49.6875,4.037583828,1.98269105,11.40398979,0.26730302,0.027995909,7.34E-12,0.328041047,0.380923182,0,0,0.193402022,86.6133194,0.538168907,0.078107327,68.07080078,34.21748352,0.04761035,0.383415014
-8.1875,49.6875,4.027745724,1.462306023,13.49496841,0.273464948,0.029123645,2.13E-11,0.393000215,0.37639758,0,0,0.150825247,85.04272461,0.649451077,0.084188469,66.27680969,32.11960602,0.050944693,0.483003497
-8.0625,49.6875,3.303099632,2.840093613,7.269292831,0.299640208,0.034205843,5.06E-11,0.303931296,0.373741597,0,0,0.354928643,89.89060974,0.504399776,0.077967137,62.01303482,29.24030304,0.046979908,0.582591951
-7.9375,49.6875,3.551282644,0.940878332,14.45844364,0.283667296,0.031038754,5.11E-11,0.39491111,0.373716116,0,0,0.175575852,84.60067749,0.655415118,0.084296159,69.46946716,32.70934677,0.050791457,0.583812773
-7.8125,49.6875,3.591643095,0.467885643,18.90891457,0.29034403,0.032338869,2.20E-11,0.406511724,0.376291811,0,0,0.175505742,80.62319946,0.671893418,0.085462764,72.19961548,34.06810379,0.051707033,0.486159265
-7.6875,49.6875,3.395832539,1.255237222,16.42843246,0.282180309,0.030810056,7.80E-12,0.396822125,0.380619466,0,0,0.189938143,82.31632996,0.651327312,0.080206119,80.64128876,37.13262177,0.048865695,0.388505727
-7.5625,49.6875,3.326086998,4.105436802,19.62184143,0.281391412,0.030799521,2.09E-12,0.429189235,0.388742507,0,0.333333343,0.512630105,76.27272034,0.695214629,0.082984552,73.3554306,36.38790512,0.051230334,0.292063326
-7.4375,49.6875,3.384147644,0.575488269,18.85813713,0.300827414,0.034853932,3.38E-13,0.411433369,0.407272339,0.25,0.5,0.201957077,80.56637573,0.64625001,0.0803691,73.81012726,32.35345459,0.051166773,0.19684878
-7.3125,49.6875,3.56912899,1.971898556,21.09909058,0.291036963,0.033027474,2.01E-13,0.485191226,0.414703846,0.333333343,0.666666687,0.207533419,76.92900848,0.752548456,0.087561511,60.08845139,26.93101501,0.056453608,0.175854728
-7.1875,49.6875,3.882272243,1.548368216,15.17144299,0.296101898,0.034244053,6.91E-13,0.430936247,0.398755133,0,0,0.223031119,83.28018951,0.686610222,0.087548405,67.16815948,30.75294495,0.054947883,0.229807064
-7.0625,49.6875,4.195415497,4.552501202,12.90964508,0.28346777,0.031849477,1.83E-12,0.345846862,0.3897717,0,1,0.222468942,82.53785706,0.55927068,0.077852443,77.39968109,34.93520355,0.0481431,0.283759415
-6.9375,49.6875,4.235496998,5.669907093,5.156751633,0.340452522,0.042980157,2.13E-12,0.263598859,0.388583004,0,1,0.217946723,89.17333984,0.42709735,0.070899069,71.59957886,31.2669487,0.043757968,0.29340446
-6.8125,49.6875,3.996846437,14.16224289,3.471134424,0.318356812,0.039110851,1.18E-12,0.238366038,0.393519998,0,0.666666687,0.236505762,82.36662292,0.383095235,0.069229349,82.38618469,35.48242569,0.04307526,0.257822067
-6.6875,49.6875,3.758195877,7.544520855,20.55733681,0.322025657,0.039930563,5.92E-13,0.390040547,0.400445938,0,0,0.270464987,71.89813995,0.619703531,0.078308292,85.00666046,37.76462173,0.049287129,0.222239658
-6.5625,49.6875,3.898846865,0.993104517,2.121536255,0.334696025,0.042418838,2.29E-12,0.236364469,0.388067752,0,0.333333343,0.220351338,96.88536072,0.38329345,0.065731458,85.19852448,39.70918274,0.040534429,0.29784292
-6.4375,49.6875,4.422048092,4.662228107,8.480986595,0.320989698,0.040069148,2.18E-11,0.258353293,0.376310945,0,0,0.235563427,86.85678864,0.427000135,0.071894236,82.64570618,43.02336884,0.043499079,0.48558411
-6.3125,49.6875,4.93637228,24.29528999,4.35206604,0.316184789,0.03935967,1.30E-10,0.238211393,0.371607184,0,0.166666672,0.259733111,71.35264587,0.396679372,0.065761507,81.10195923,42.49491882,0.039490685,0.71473664
-6.1875,49.6875,5.441493034,14.21787739,2.709712982,0.314484864,0.039296146,5.76E-10,0.222753331,0.369369328,0,0,0.230732977,83.07241058,0.372258961,0.060541108,75.02603149,38.33480072,0.036226753,0.98682034
-6.0625,49.6875,5.946613789,23.71474457,3.97328043,0.319171548,0.040550973,1.77E-09,0.23450017,0.368296206,0,0.25,0.337735623,72.31197357,0.392556816,0.062280789,76.41883087,37.83872223,0.037204441,1.258904099
-5.9375,49.6875,6.287482262,25.07434845,3.492451668,0.318524033,0.040900927,2.53E-09,0.134031892,0.36803326,0.333333343,0.333333343,0.452729285,71.43319702,0.224464789,0.050253082,77.39346313,38.07727051,0.030007003,1.360336304
-5.8125,49.6875,6.462776184,26.11692619,2.887562037,0.317869723,0.041261565,1.98E-09,0.139532924,0.368210584,0.333333343,0.666666687,0.717589736,70.99551392,0.233611867,0.051434621,76.89546967,37.17995453,0.030721141,1.289743304
-5.6875,49.6875,6.63806963,24.1839962,3.853418827,0.322011948,0.042535957,1.53E-09,0.169664338,0.368414998,0,0,0.400165141,71.96258545,0.283967257,0.054696843,81.51470184,36.72562027,0.032680191,1.219150305
-5.5625,49.6875,6.747835636,27.90989685,4.228434563,0.316780299,0.042044319,1.01E-09,0.202868313,0.368785053,0,1,0.859242022,67.86167145,0.339341819,0.059115723,84.5051651,36.0162735,0.035341084,1.113548517
-5.4375,49.6875,6.792501926,42.19321823,4.067297459,0.306851655,0.040658925,5.35E-10,0.213801846,0.369454771,0,0.5,0.601026893,53.73948288,0.357251078,0.064217597,92.59638977,38.18292999,0.038431909,0.971280158
-5.3125,49.6875,6.83716774,36.39544296,4.104830265,0.301620632,0.040166017,2.81E-10,0.210284546,0.370305121,0.5,0.5,0.557014704,59.49972534,0.350899994,0.064436957,103.1350861,41.2784729,0.038615264,0.844903469
-5.1875,49.6875,6.88183403,55.84109497,6.64301157,0.296393931,0.039672125,1.48E-10,0.187126547,0.371364653,0.75,0.75,0.829312086,37.51589203,0.31173107,0.056893084,108.9751205,43.9942894,0.034151897,0.735031188
-5.0625,49.6875,6.926499844,34.01394272,4.323462963,0.295818746,0.040068034,7.01E-11,0.195072323,0.372926891,1,1,0.813540697,61.66259384,0.324160218,0.057346601,109.7455139,43.37969589,0.034509894,0.625158906
-4.9375,49.6875,6.977477551,20.14997673,3.911353588,0.295327485,0.04048612,5.35E-11,0.196102858,0.373594433,0.5,1,0.692809522,75.9386673,0.32552579,0.057529867,101.9235535,39.2542572,0.034657072,0.589729786
-4.8125,49.6875,7.478205204,35.21564865,3.688598633,0.282560706,0.038183659,7.34E-11,0.196460798,0.372817576,0.200000003,0.600000024,0.710947216,61.09575272,0.326524407,0.058080021,101.5823212,38.16958237,0.03494516,0.631494284
-4.6875,49.6875,7.497489929,34.95294189,4.020733356,0.285931945,0.038606197,1.01E-10,0.212210253,0.372110337,0.25,0.5,0.626439095,61.02632523,0.353098243,0.059831187,100.4837418,37.57570648,0.035958242,0.676875055
-4.5625,49.6875,7.143476486,31.82121086,3.959513903,0.271722794,0.03555651,5.96E-11,0.197645172,0.373321205,0.269230783,0.538461566,0.391626775,64.21927643,0.3282291,0.058362167,99.73027039,37.20433807,0.035143137,0.603595138
-4.4375,49.6875,7.548408508,35.91880035,3.473234892,0.279256254,0.036753751,1.25E-10,0.214471281,0.371679574,0.277777791,0.666666687,0.550641,60.60796356,0.357105225,0.061891787,100.3824158,37.33742523,0.037171148,0.708953321
-4.3125,49.6875,7.375932693,32.08348465,4.806034565,0.277718306,0.036190666,5.80E-11,0.209813222,0.373388112,0.086956523,0.478260875,0.459393829,63.11048126,0.348399371,0.059043732,101.7435379,37.7982254,0.035557341,0.600122631
-4.1875,49.6875,7.401789188,34.65271378,3.483906269,0.2761935,0.035627563,1.01E-10,0.22834532,0.372110963,0.150000006,0.349999994,0.433861732,61.86338043,0.379945129,0.066624314,103.3951416,38.42240906,0.040040914,0.676831365
-4.0625,49.6875,7.166788101,32.27362442,3.753199339,0.274677962,0.0350645,6.56E-11,0.212322071,0.373083085,0.5,0.699999988,0.419657171,63.97317886,0.35273698,0.05950477,105.3640137,39.32355881,0.035817552,0.616383791
-3.9375,49.6875,8.755331039,40.87851715,1.750245094,0.273167223,0.034501325,3.31E-10,0.202936247,0.37007308,0,0.5,0.35230729,57.37123871,0.33876276,0.058871713,108.0349426,40.445961,0.035267171,0.87507385
-3.8125,49.6875,9.122012138,31.29481697,0.53969866,0.276387274,0.034823898,7.72E-11,0.174826175,0.372700751,0,1,0.342922121,68.16548157,0.290621072,0.057394192,107.6295166,40.82557297,0.034526084,0.638450921
-3.6875,49.6875,8.353390694,26.90443611,0.563671529,0.274936616,0.034259383,4.21E-11,0.16885893,0.374242961,0,0.5,0.293196708,72.53189087,0.280011356,0.057000183,108.2874146,41.8870697,0.03437357,0.55984503
-3.5625,49.6875,8.493614197,30.17469788,0.873415709,0.273492664,0.033694383,6.15E-11,0.163050517,0.373243839,0,0.333333343,0.373188704,68.95188904,0.27081123,0.057097498,110.5595703,43.73595428,0.034377366,0.607674897
-3.4375,49.6875,8.766899109,27.16479683,0.267463565,0.272059888,0.033129144,4.59E-11,0.152871028,0.374003083,0,1,0.450829118,72.56774139,0.253596485,0.057091709,111.8763351,45.49671555,0.034415569,0.570439696
-3.3125,49.6875,7.40998888,26.23996544,1.382236719,0.275614113,0.033474136,3.34E-11,0.16176255,0.374921262,0.032226667,0.346859992,0.443612248,72.37779999,0.267952979,0.05508557,106.4060974,45.52394104,0.033255022,0.53242147
-3.1875,49.6875,8.088729858,29.49884224,1.130836725,0.26922974,0.031996969,5.31E-11,0.140886948,0.373615861,0.031393334,0.160146669,0.477575153,69.37032318,0.233860761,0.05396561,123.2014847,52.19321442,0.032511011,0.588675797
-3.0625,49.6875,6.867603779,22.13261604,1.359041572,0.26360032,0.031055367,3.82E-11,0.13656126,0.374519527,0.067845553,0.374850005,0.42551446,76.50834656,0.226353452,0.054062016,125.6656036,53.45537186,0.032616146,0.548235238
-2.9375,49.6875,6.246805191,18.21508598,1.610722184,0.137319937,0.012102888,4.00E-11,0.199259937,0.374389559,0.059088573,0.185086668,0.42382881,80.17419434,0.330346614,0.051191878,142.3489685,58.95886993,0.030878143,0.553614259
-2.8125,49.6875,6.200763702,15.93961048,0.982387304,0.214354202,0.022858368,4.30E-11,0.15388979,0.3741813,0.152256191,0.256148577,0.449650288,83.07800293,0.255213857,0.054292854,152.8132019,64.01044464,0.032737706,0.562520266
-2.6875,49.6875,8.194430351,36.60853577,1.835576534,0.199237093,0.020524995,1.68E-10,0.168438688,0.371132344,0.037512984,0.155911118,0.434345335,61.55588913,0.280702949,0.053800136,155.0125275,70.1671524,0.032283321,0.755927086
-2.5625,49.6875,10.15750694,34.82106018,0.21017766,0.273682058,0.033043534,1.44E-10,0.155778974,0.371411741,0.285986662,0.561937153,0.655594587,64.96876526,0.259490222,0.058269709,120.0580902,64.8453598,0.034980878,0.730975628
-2.4375,49.6875,10.91205215,54.26103973,0.394342631,0.471734852,0.077184081,1.17E-07,0.182491705,0.366568089,0.157143772,0.350559801,0.562856376,45.34461594,0.306329578,0.062865548,162.3970032,94.80056763,0.037451297,3.122649908
-2.3125,49.6875,15.71443367,63.17640686,2.30429101,0.53118211,0.090590864,4.00E-06,0.271910161,0.366197139,0.087184124,0.761507154,0.458425552,34.51930237,0.456694216,0.0746499,153.4672699,85.34772491,0.044445641,6.710911751
-2.0625,49.6875,11.64451408,52.87722015,2.967382669,0.435896814,0.064344943,6.99E-08,0.228836715,0.366671652,0.070046663,0.591440022,0.502571523,44.15539551,0.384061277,0.066045426,274.6123047,145.6572418,0.0393521,2.79111886
-1.0625,49.6875,12.90223408,56.21089554,2.693122149,0.373419613,0.050029274,3.84E-07,0.176395997,0.366390735,0.120067351,0.488821656,0.472908229,41.0959816,0.296180248,0.057628047,167.0087738,73.43475342,0.03432152,4.037594318
-0.9375,49.6875,13.31407547,59.84411621,1.377804399,0.41347155,0.059061501,1.34E-06,0.155133188,0.366268188,0.1535099,0.45517689,0.466856003,38.77807999,0.260529011,0.05678872,145.4225006,65.32653046,0.033815101,5.295371532
-0.8125,49.6875,8.460773468,41.17673111,2.334988117,0.304829985,0.036040761,3.06E-10,0.160359427,0.370185167,0.095850475,0.160899088,0.491778463,56.48828125,0.267641366,0.054995336,143.5971985,64.06587219,0.032950886,0.860159397
-0.6875,49.6875,14.09203625,59.30211639,2.411912918,0.368355215,0.048730657,1.34E-06,0.13465631,0.366268456,0.046020001,0.187565401,0.451976299,38.2859726,0.226140261,0.053985212,130.5010681,58.04265976,0.032145754,5.291491985
-0.5625,49.6875,9.441702843,45.3826561,1.70831728,0.44228369,0.065029837,9.22E-10,0.136425436,0.368869275,0.061405931,0.207000509,0.517109394,52.9090271,0.228171065,0.053359441,119.6154633,57.03907013,0.031904068,1.092684388
-0.4375,49.6875,7.871266842,38.16786575,2.906120777,0.402909398,0.056149386,1.88E-10,0.144134328,0.370937914,0.192953333,0.298440009,0.456893235,58.92601395,0.240274027,0.053970832,112.6180038,54.49754715,0.032375742,0.774638653
-0.3125,49.6875,6.759932041,24.15369606,2.077297926,0.379398048,0.051060483,2.66E-11,0.152289122,0.375644535,0.016646666,0.113728002,0.41741246,73.76900482,0.251968741,0.04818498,102.4796829,49.53491592,0.029122852,0.50667727
-0.1875,49.6875,5.878717899,16.00658989,3.164837122,0.390905291,0.053529885,2.02E-11,0.152693257,0.37657854,0.066150263,0.144758806,0.449791431,80.82857513,0.252259463,0.051838938,90.31214905,46.19351959,0.031378232,0.477724999
-0.0625,49.6875,6.590726376,23.13892746,2.279633284,0.428556263,0.061886005,2.57E-11,0.182441533,0.375756204,0.07111951,0.234537542,0.412857115,74.58143616,0.301803201,0.056209721,95.18154907,46.63439941,0.033979058,0.502980232
0.0625,49.6875,7.524178028,33.2477417,2.335077763,0.471797049,0.071946286,8.84E-11,0.321924895,0.372398823,0.042951427,0.207764208,0.411872953,64.41718292,0.535407186,0.070465088,110.1222153,47.14332962,0.042368628,0.657379687
-11.3125,49.8125,6.129543781,6.207586765,52.91683578,0.012107267,3.76E-04,1.28E-15,0.665935457,0.559238017,4.70E-18,4.80E-04,0.309754491,40.87557983,0.777825415,0.11478857,11.13502884,4.004982948,0.098276265,0.058822542
-11.1875,49.8125,4.954180717,4.930951595,46.27866745,0.028179741,0.001058957,8.36E-15,0.654845834,0.489550769,0.00168,0,0.287407786,48.79038239,0.885803759,0.126953632,13.18315125,4.747884274,0.093852684,0.088275619
-11.0625,49.8125,5.463362217,8.245027542,26.85850143,0.050758172,0.002284203,2.57E-13,0.580600321,0.411037475,0,0.0019,0.442689061,64.89646912,0.906172335,0.121586666,15.48051167,5.648070335,0.077902682,0.185525343
-10.9375,49.8125,4.970432281,7.089406967,6.214286804,0.092628106,0.005281502,2.85E-12,0.342137724,0.386514157,0,0,0.364080131,86.69630432,0.556226134,0.090273358,19.89653397,7.410768986,0.055527639,0.312299073
-10.8125,49.8125,4.390715122,3.75078702,8.064053535,0.171332538,0.013257205,8.09E-13,0.34424445,0.397112817,0.001253333,0.002713333,0.267822742,88.18515778,0.549982488,0.087251514,27.66364288,10.79720879,0.054612372,0.237779975
-10.6875,49.8125,4.911705971,4.055827618,2.997516632,0.245727658,0.02392933,3.87E-12,0.328090787,0.384512693,8.27E-04,0.001826667,0.318378776,92.94665527,0.535129666,0.086478673,35.81312561,14.72721577,0.053020526,0.333747864
-10.5625,49.8125,5.36026907,9.853211403,2.891527653,0.291280001,0.032239359,1.09E-11,0.320946991,0.379041523,0.002293333,0.005233333,0.353158951,87.25526428,0.528131068,0.082686745,37.51100922,16.86086082,0.050249007,0.417987317
-10.4375,49.8125,5.225768089,8.97611618,10.43197441,0.301063299,0.034589358,1.26E-12,0.3463732,0.39286238,0.003333333,0.007133333,0.219174445,80.59191132,0.557284951,0.082401671,52.7712059,24.3648243,0.05121569,0.261949927
-10.3125,49.8125,5.107325554,8.622168541,7.3883605,0.280450165,0.031028988,2.59E-12,0.334926516,0.387175739,0.00158466,0.00328,0.313156247,83.98947144,0.543915391,0.081882291,50.98505783,24.99606514,0.05042062,0.305934846
-10.1875,49.8125,4.972159863,6.637011528,13.6679678,0.276255548,0.030196989,5.57E-13,0.409201652,0.401145071,0.013793333,0.006593334,0.258916527,79.69502258,0.649388969,0.081854008,54.96823883,26.47094345,0.051578943,0.219281465
-10.0625,49.8125,4.947506428,5.066944122,17.71609497,0.287734449,0.032391187,2.84E-13,0.432729423,0.409645826,0.014222222,0.022107648,0.266896486,77.21695709,0.676978588,0.082585581,56.74872971,26.62556648,0.052789278,0.189529717
